fecha,municipio,promedio_pm25,promedio_pm10,promedio_o3,promedio_no2,ica_promedio_pm25,casos_sari_inusitada,casos_misc_pediatrico,casos_totales_respiratorios,pm25_media_movil_7d,pm25_media_movil_30d,categoria_ica_pm25,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_4,pm25_lag_5,pm25_lag_6,pm25_lag_7,poblacion_estimada,tasa_sari_por_100k,tasa_total_por_100k
2025-01-28,ENVIGADO,20.02,29.97,19.93,12.37,66.0,0,0,0,18.3,18.86,Regular / Aceptable,19.0,14.58,14.27,17.01,24.96,18.27,22.61,240000,0.0,0.0
2025-01-29,ENVIGADO,21.25,44.0,29.22,12.11,68.5,0,0,0,18.73,18.84,Regular / Aceptable,20.02,19.0,14.58,14.27,17.01,24.96,18.27,240000,0.0,0.0
2025-01-30,ENVIGADO,19.42,38.94,20.67,14.36,64.8,0,0,0,17.94,18.83,Regular / Aceptable,21.25,20.02,19.0,14.58,14.27,17.01,24.96,240000,0.0,0.0
2025-01-31,ENVIGADO,19.26,33.66,20.56,11.1,64.5,1,0,1,18.26,18.85,Regular / Aceptable,19.42,21.25,20.02,19.0,14.58,14.27,17.01,240000,0.42,0.42
2025-02-01,ENVIGADO,11.15,19.27,34.69,9.03,46.5,0,0,0,17.81,18.54,Buena,19.26,19.42,21.25,20.02,19.0,14.58,14.27,240000,0.0,0.0
2025-02-02,ENVIGADO,12.88,25.55,24.95,10.41,51.8,0,0,0,17.57,18.22,Regular / Aceptable,11.15,19.26,19.42,21.25,20.02,19.0,14.58,240000,0.0,0.0
2025-02-03,ENVIGADO,18.09,28.23,21.2,10.69,62.2,0,0,0,17.44,18.46,Regular / Aceptable,12.88,11.15,19.26,19.42,21.25,20.02,19.0,240000,0.0,0.0
2025-02-04,ENVIGADO,18.96,43.4,32.81,11.93,63.9,0,0,0,17.29,18.68,Regular / Aceptable,18.09,12.88,11.15,19.26,19.42,21.25,20.02,240000,0.0,0.0
2025-02-05,ENVIGADO,18.38,36.5,24.19,12.05,62.8,0,0,0,16.88,18.65,Regular / Aceptable,18.96,18.09,12.88,11.15,19.26,19.42,21.25,240000,0.0,0.0
2025-02-06,ENVIGADO,16.44,30.54,23.19,16.34,58.9,0,0,0,16.45,18.42,Regular / Aceptable,18.38,18.96,18.09,12.88,11.15,19.26,19.42,240000,0.0,0.0
2025-02-07,ENVIGADO,14.73,32.33,30.38,13.0,55.5,0,0,0,15.8,18.14,Regular / Aceptable,16.44,18.38,18.96,18.09,12.88,11.15,19.26,240000,0.0,0.0
2025-02-08,ENVIGADO,11.95,31.2,26.71,12.79,49.8,0,0,0,15.92,17.85,Buena,14.73,16.44,18.38,18.96,18.09,12.88,11.15,240000,0.0,0.0
2025-02-09,ENVIGADO,16.21,32.81,22.4,6.03,58.4,0,0,0,16.39,17.71,Regular / Aceptable,11.95,14.73,16.44,18.38,18.96,18.09,12.88,240000,0.0,0.0
2025-02-10,ENVIGADO,22.36,47.65,27.28,15.16,70.7,0,0,0,17.0,18.17,Regular / Aceptable,16.21,11.95,14.73,16.44,18.38,18.96,18.09,240000,0.0,0.0
2025-02-11,ENVIGADO,23.02,47.97,18.89,13.11,72.0,0,0,0,17.58,18.38,Regular / Aceptable,22.36,16.21,11.95,14.73,16.44,18.38,18.96,240000,0.0,0.0
2025-02-12,ENVIGADO,19.67,33.9,20.31,10.23,65.3,0,0,0,17.77,18.34,Regular / Aceptable,23.02,22.36,16.21,11.95,14.73,16.44,18.38,240000,0.0,0.0
2025-02-13,ENVIGADO,23.8,43.95,24.64,14.98,73.6,0,0,0,18.82,18.48,Regular / Aceptable,19.67,23.02,22.36,16.21,11.95,14.73,16.44,240000,0.0,0.0
2025-02-14,ENVIGADO,19.6,42.35,24.9,13.14,65.2,0,0,0,19.52,18.37,Regular / Aceptable,23.8,19.67,23.02,22.36,16.21,11.95,14.73,240000,0.0,0.0
2025-02-15,ENVIGADO,19.2,36.62,30.42,11.02,64.4,0,0,0,20.55,18.31,Regular / Aceptable,19.6,23.8,19.67,23.02,22.36,16.21,11.95,240000,0.0,0.0
2025-02-16,ENVIGADO,11.63,15.32,24.75,8.65,48.5,0,0,0,19.9,18.0,Buena,19.2,19.6,23.8,19.67,23.02,22.36,16.21,240000,0.0,0.0
2025-02-17,ENVIGADO,21.1,38.65,26.25,12.99,68.2,0,0,0,19.72,18.29,Regular / Aceptable,11.63,19.2,19.6,23.8,19.67,23.02,22.36,240000,0.0,0.0
2025-02-18,ENVIGADO,23.71,47.66,29.22,9.7,73.4,0,0,0,19.82,18.48,Regular / Aceptable,21.1,11.63,19.2,19.6,23.8,19.67,23.02,240000,0.0,0.0
2025-02-19,ENVIGADO,22.37,45.39,22.06,12.33,70.7,0,0,0,20.2,18.53,Regular / Aceptable,23.71,21.1,11.63,19.2,19.6,23.8,19.67,240000,0.0,0.0
2025-02-20,ENVIGADO,22.38,46.15,31.3,12.56,70.8,0,0,0,20.0,18.52,Regular / Aceptable,22.37,23.71,21.1,11.63,19.2,19.6,23.8,240000,0.0,0.0
2025-02-21,ENVIGADO,21.51,33.24,27.14,15.72,69.0,0,0,0,20.27,18.63,Regular / Aceptable,22.38,22.37,23.71,21.1,11.63,19.2,19.6,240000,0.0,0.0
2025-02-22,ENVIGADO,15.67,30.39,34.69,8.0,57.3,0,0,0,19.77,18.32,Regular / Aceptable,21.51,22.38,22.37,23.71,21.1,11.63,19.2,240000,0.0,0.0
2025-02-23,ENVIGADO,18.33,31.82,21.47,9.58,62.7,0,0,0,20.72,18.36,Regular / Aceptable,15.67,21.51,22.38,22.37,23.71,21.1,11.63,240000,0.0,0.0
2025-02-24,ENVIGADO,20.98,42.28,27.42,12.74,68.0,0,0,0,20.71,18.59,Regular / Aceptable,18.33,15.67,21.51,22.38,22.37,23.71,21.1,240000,0.0,0.0
2025-02-25,ENVIGADO,18.65,35.55,24.81,11.38,63.3,0,0,0,19.98,18.72,Regular / Aceptable,20.98,18.33,15.67,21.51,22.38,22.37,23.71,240000,0.0,0.0
2025-02-26,ENVIGADO,19.14,35.73,27.67,12.19,64.3,0,0,0,19.52,18.73,Regular / Aceptable,18.65,20.98,18.33,15.67,21.51,22.38,22.37,240000,0.0,0.0
2025-02-27,ENVIGADO,20.69,37.51,19.03,11.79,67.4,0,0,0,19.28,18.75,Regular / Aceptable,19.14,18.65,20.98,18.33,15.67,21.51,22.38,240000,0.0,0.0
2025-02-28,ENVIGADO,19.94,42.25,28.3,11.93,65.9,0,0,0,19.06,18.71,Regular / Aceptable,20.69,19.14,18.65,20.98,18.33,15.67,21.51,240000,0.0,0.0
2025-03-01,ENVIGADO,21.21,38.79,19.97,11.23,68.4,0,0,0,19.85,18.77,Regular / Aceptable,19.94,20.69,19.14,18.65,20.98,18.33,15.67,240000,0.0,0.0
2025-03-02,ENVIGADO,21.96,41.82,17.29,13.43,69.9,1,0,1,20.37,18.86,Regular / Aceptable,21.21,19.94,20.69,19.14,18.65,20.98,18.33,240000,0.42,0.42
2025-03-03,ENVIGADO,26.18,54.21,22.18,14.39,78.4,0,0,0,21.11,19.36,Regular / Aceptable,21.96,21.21,19.94,20.69,19.14,18.65,20.98,240000,0.0,0.0
2025-03-04,ENVIGADO,25.05,46.0,18.37,14.8,76.1,0,0,0,22.02,19.76,Regular / Aceptable,26.18,21.96,21.21,19.94,20.69,19.14,18.65,240000,0.0,0.0
2025-03-05,ENVIGADO,28.68,47.07,14.61,12.8,83.4,0,0,0,23.39,20.12,Regular / Aceptable,25.05,26.18,21.96,21.21,19.94,20.69,19.14,240000,0.0,0.0
2025-03-06,ENVIGADO,28.29,51.18,25.71,14.62,82.6,1,0,1,24.47,20.43,Regular / Aceptable,28.68,25.05,26.18,21.96,21.21,19.94,20.69,240000,0.42,0.42
2025-03-07,ENVIGADO,25.53,41.6,21.06,13.27,77.1,0,0,0,25.27,20.67,Regular / Aceptable,28.29,28.68,25.05,26.18,21.96,21.21,19.94,240000,0.0,0.0
2025-03-08,ENVIGADO,20.65,47.07,22.77,9.87,67.3,0,0,0,25.19,20.81,Regular / Aceptable,25.53,28.29,28.68,25.05,26.18,21.96,21.21,240000,0.0,0.0
2025-03-09,ENVIGADO,20.54,30.7,20.47,10.95,67.1,0,0,0,24.99,21.0,Regular / Aceptable,20.65,25.53,28.29,28.68,25.05,26.18,21.96,240000,0.0,0.0
2025-03-10,ENVIGADO,27.07,50.02,19.95,13.73,80.1,0,0,0,25.12,21.5,Regular / Aceptable,20.54,20.65,25.53,28.29,28.68,25.05,26.18,240000,0.0,0.0
2025-03-11,ENVIGADO,28.35,51.13,16.62,10.17,82.7,0,0,0,25.59,21.91,Regular / Aceptable,27.07,20.54,20.65,25.53,28.29,28.68,25.05,240000,0.0,0.0
2025-03-12,ENVIGADO,25.49,53.37,17.89,15.36,77.0,0,0,0,25.13,22.01,Regular / Aceptable,28.35,27.07,20.54,20.65,25.53,28.29,28.68,240000,0.0,0.0
2025-03-13,ENVIGADO,29.27,54.46,11.41,16.23,84.5,0,0,0,25.27,22.22,Regular / Aceptable,25.49,28.35,27.07,20.54,20.65,25.53,28.29,240000,0.0,0.0
2025-03-14,ENVIGADO,30.32,52.2,19.72,15.24,86.6,0,0,0,25.96,22.58,Regular / Aceptable,29.27,25.49,28.35,27.07,20.54,20.65,25.53,240000,0.0,0.0
2025-03-15,ENVIGADO,20.51,37.42,22.42,7.56,67.0,0,0,0,25.94,22.47,Regular / Aceptable,30.32,29.27,25.49,28.35,27.07,20.54,20.65,240000,0.0,0.0
2025-03-16,ENVIGADO,20.72,46.96,15.35,12.77,67.4,0,0,0,25.96,22.5,Regular / Aceptable,20.51,30.32,29.27,25.49,28.35,27.07,20.54,240000,0.0,0.0
2025-03-17,ENVIGADO,29.31,55.63,21.28,12.25,84.6,0,0,0,26.28,22.84,Regular / Aceptable,20.72,20.51,30.32,29.27,25.49,28.35,27.07,240000,0.0,0.0
2025-03-18,ENVIGADO,27.54,50.54,15.41,15.57,81.1,0,0,0,26.17,23.37,Regular / Aceptable,29.31,20.72,20.51,30.32,29.27,25.49,28.35,240000,0.0,0.0
2025-03-19,ENVIGADO,29.2,55.26,10.67,10.17,84.4,0,0,0,26.7,23.64,Regular / Aceptable,27.54,29.31,20.72,20.51,30.32,29.27,25.49,240000,0.0,0.0
2025-03-20,ENVIGADO,25.28,53.06,21.15,10.68,76.6,0,0,0,26.13,23.69,Regular / Aceptable,29.2,27.54,29.31,20.72,20.51,30.32,29.27,240000,0.0,0.0
2025-03-21,ENVIGADO,22.83,51.05,16.12,10.73,71.7,0,0,0,25.06,23.71,Regular / Aceptable,25.28,29.2,27.54,29.31,20.72,20.51,30.32,240000,0.0,0.0
2025-03-22,ENVIGADO,24.04,41.26,17.56,10.13,74.1,0,0,0,25.56,23.76,Regular / Aceptable,22.83,25.28,29.2,27.54,29.31,20.72,20.51,240000,0.0,0.0
2025-03-23,ENVIGADO,18.29,33.03,17.33,8.74,62.6,0,0,0,25.21,23.66,Regular / Aceptable,24.04,22.83,25.28,29.2,27.54,29.31,20.72,240000,0.0,0.0
2025-03-24,ENVIGADO,23.19,38.93,16.52,11.03,72.4,0,0,0,24.34,23.91,Regular / Aceptable,18.29,24.04,22.83,25.28,29.2,27.54,29.31,240000,0.0,0.0
2025-03-25,ENVIGADO,28.46,55.46,11.69,12.58,82.9,0,0,0,24.47,24.25,Regular / Aceptable,23.19,18.29,24.04,22.83,25.28,29.2,27.54,240000,0.0,0.0
2025-03-26,ENVIGADO,26.54,54.97,17.25,15.71,79.1,0,0,0,24.09,24.43,Regular / Aceptable,28.46,23.19,18.29,24.04,22.83,25.28,29.2,240000,0.0,0.0
2025-03-27,ENVIGADO,31.86,59.11,15.92,13.86,89.7,0,0,0,25.03,24.87,Regular / Aceptable,26.54,28.46,23.19,18.29,24.04,22.83,25.28,240000,0.0,0.0
2025-03-28,ENVIGADO,27.21,54.69,17.6,13.39,80.4,0,0,0,25.66,25.14,Regular / Aceptable,31.86,26.54,28.46,23.19,18.29,24.04,22.83,240000,0.0,0.0
2025-03-29,ENVIGADO,19.85,31.1,18.6,7.68,65.7,0,0,0,25.06,25.11,Regular / Aceptable,27.21,31.86,26.54,28.46,23.19,18.29,24.04,240000,0.0,0.0
2025-03-30,ENVIGADO,22.17,33.45,14.51,7.81,70.3,0,0,0,25.61,25.19,Regular / Aceptable,19.85,27.21,31.86,26.54,28.46,23.19,18.29,240000,0.0,0.0
2025-03-31,ENVIGADO,27.51,54.69,19.46,12.58,81.0,0,0,0,26.23,25.4,Regular / Aceptable,22.17,19.85,27.21,31.86,26.54,28.46,23.19,240000,0.0,0.0
2025-04-01,ENVIGADO,27.32,51.96,20.98,13.65,80.6,0,0,0,26.07,25.57,Regular / Aceptable,27.51,22.17,19.85,27.21,31.86,26.54,28.46,240000,0.0,0.0
2025-04-02,ENVIGADO,23.05,40.19,16.64,12.78,72.1,0,0,0,25.57,25.47,Regular / Aceptable,27.32,27.51,22.17,19.85,27.21,31.86,26.54,240000,0.0,0.0
2025-04-03,ENVIGADO,32.45,66.56,19.39,11.93,90.9,0,0,0,25.65,25.72,Regular / Aceptable,23.05,27.32,27.51,22.17,19.85,27.21,31.86,240000,0.0,0.0
2025-04-04,ENVIGADO,29.44,62.71,9.01,13.94,84.9,0,0,0,25.97,25.74,Regular / Aceptable,32.45,23.05,27.32,27.51,22.17,19.85,27.21,240000,0.0,0.0
2025-04-05,ENVIGADO,21.88,43.34,22.6,9.84,69.8,0,0,0,26.26,25.53,Regular / Aceptable,29.44,32.45,23.05,27.32,27.51,22.17,19.85,240000,0.0,0.0
2025-04-06,ENVIGADO,19.05,33.92,15.06,10.32,64.1,0,0,0,25.81,25.31,Regular / Aceptable,21.88,29.44,32.45,23.05,27.32,27.51,22.17,240000,0.0,0.0
2025-04-07,ENVIGADO,30.0,61.05,17.7,14.63,86.0,0,0,0,26.17,25.62,Regular / Aceptable,19.05,21.88,29.44,32.45,23.05,27.32,27.51,240000,0.0,0.0
2025-04-08,ENVIGADO,29.81,44.57,16.75,14.43,85.6,0,0,0,26.53,25.93,Regular / Aceptable,30.0,19.05,21.88,29.44,32.45,23.05,27.32,240000,0.0,0.0
2025-04-09,ENVIGADO,29.55,54.48,10.97,14.26,85.1,0,0,0,27.45,26.02,Regular / Aceptable,29.81,30.0,19.05,21.88,29.44,32.45,23.05,240000,0.0,0.0
2025-04-10,ENVIGADO,28.36,61.46,20.76,12.37,82.7,0,0,0,26.87,26.02,Regular / Aceptable,29.55,29.81,30.0,19.05,21.88,29.44,32.45,240000,0.0,0.0
2025-04-11,ENVIGADO,25.9,50.92,19.89,16.49,77.8,0,0,0,26.36,26.03,Regular / Aceptable,28.36,29.55,29.81,30.0,19.05,21.88,29.44,240000,0.0,0.0
2025-04-12,ENVIGADO,19.85,39.26,16.03,7.23,65.7,0,0,0,26.07,25.72,Regular / Aceptable,25.9,28.36,29.55,29.81,30.0,19.05,21.88,240000,0.0,0.0
2025-04-13,ENVIGADO,21.34,38.61,9.73,7.29,68.7,0,0,0,26.4,25.42,Regular / Aceptable,19.85,25.9,28.36,29.55,29.81,30.0,19.05,240000,0.0,0.0
2025-04-14,ENVIGADO,30.27,61.47,21.0,11.56,86.5,0,0,0,26.44,25.74,Regular / Aceptable,21.34,19.85,25.9,28.36,29.55,29.81,30.0,240000,0.0,0.0
2025-04-15,ENVIGADO,27.26,54.65,13.74,11.74,80.5,0,0,0,26.08,25.96,Regular / Aceptable,30.27,21.34,19.85,25.9,28.36,29.55,29.81,240000,0.0,0.0
2025-04-16,ENVIGADO,27.02,49.5,15.93,11.08,80.0,0,0,0,25.71,25.88,Regular / Aceptable,27.26,30.27,21.34,19.85,25.9,28.36,29.55,240000,0.0,0.0
2025-04-17,ENVIGADO,25.82,47.76,17.43,12.15,77.6,0,0,0,25.35,25.83,Regular / Aceptable,27.02,27.26,30.27,21.34,19.85,25.9,28.36,240000,0.0,0.0
2025-04-18,ENVIGADO,26.64,56.08,13.1,16.26,79.3,0,0,0,25.46,25.74,Regular / Aceptable,25.82,27.02,27.26,30.27,21.34,19.85,25.9,240000,0.0,0.0
2025-04-19,ENVIGADO,20.24,38.76,22.93,11.17,66.5,0,0,0,25.51,25.57,Regular / Aceptable,26.64,25.82,27.02,27.26,30.27,21.34,19.85,240000,0.0,0.0
2025-04-20,ENVIGADO,18.07,33.82,19.92,10.2,62.1,0,0,0,25.05,25.41,Regular / Aceptable,20.24,26.64,25.82,27.02,27.26,30.27,21.34,240000,0.0,0.0
2025-04-21,ENVIGADO,30.48,66.23,13.21,12.75,87.0,0,0,0,25.08,25.63,Regular / Aceptable,18.07,20.24,26.64,25.82,27.02,27.26,30.27,240000,0.0,0.0
2025-04-22,ENVIGADO,27.13,53.23,19.5,13.54,80.3,0,0,0,25.06,25.92,Regular / Aceptable,30.48,18.07,20.24,26.64,25.82,27.02,27.26,240000,0.0,0.0
2025-04-23,ENVIGADO,24.99,54.1,11.35,13.96,76.0,0,0,0,24.77,25.98,Regular / Aceptable,27.13,30.48,18.07,20.24,26.64,25.82,27.02,240000,0.0,0.0
2025-04-24,ENVIGADO,25.86,48.02,8.98,13.43,77.7,0,0,0,24.77,25.9,Regular / Aceptable,24.99,27.13,30.48,18.07,20.24,26.64,25.82,240000,0.0,0.0
2025-04-25,ENVIGADO,27.83,45.49,20.28,10.37,81.7,0,0,0,24.94,25.94,Regular / Aceptable,25.86,24.99,27.13,30.48,18.07,20.24,26.64,240000,0.0,0.0
2025-04-26,ENVIGADO,23.7,52.1,23.2,7.88,73.4,0,0,0,25.44,25.67,Regular / Aceptable,27.83,25.86,24.99,27.13,30.48,18.07,20.24,240000,0.0,0.0
2025-04-27,ENVIGADO,18.11,38.91,18.44,8.84,62.2,0,0,0,25.44,25.36,Regular / Aceptable,23.7,27.83,25.86,24.99,27.13,30.48,18.07,240000,0.0,0.0
2025-04-28,ENVIGADO,27.22,48.35,19.34,10.48,80.4,0,0,0,24.98,25.61,Regular / Aceptable,18.11,23.7,27.83,25.86,24.99,27.13,30.48,240000,0.0,0.0
2025-04-29,ENVIGADO,24.41,52.82,22.24,15.93,74.8,0,0,0,24.59,25.69,Regular / Aceptable,27.22,18.11,23.7,27.83,25.86,24.99,27.13,240000,0.0,0.0
2025-04-30,ENVIGADO,26.16,52.7,16.23,12.89,78.3,0,0,0,24.76,25.64,Regular / Aceptable,24.41,27.22,18.11,23.7,27.83,25.86,24.99,240000,0.0,0.0
2025-05-01,ENVIGADO,21.21,46.95,18.85,11.03,68.4,0,0,0,24.09,25.44,Regular / Aceptable,26.16,24.41,27.22,18.11,23.7,27.83,25.86,240000,0.0,0.0
2025-05-02,ENVIGADO,20.02,35.99,18.69,14.95,66.0,0,0,0,22.98,25.34,Regular / Aceptable,21.21,26.16,24.41,27.22,18.11,23.7,27.83,240000,0.0,0.0
2025-05-03,ENVIGADO,14.16,28.68,12.34,9.37,54.3,0,0,0,21.61,24.73,Regular / Aceptable,20.02,21.21,26.16,24.41,27.22,18.11,23.7,240000,0.0,0.0
2025-05-04,ENVIGADO,17.71,42.35,15.3,10.64,61.4,0,0,0,21.56,24.33,Regular / Aceptable,14.16,20.02,21.21,26.16,24.41,27.22,18.11,240000,0.0,0.0
2025-05-05,ENVIGADO,21.96,40.48,14.23,15.15,69.9,0,0,0,20.8,24.34,Regular / Aceptable,17.71,14.16,20.02,21.21,26.16,24.41,27.22,240000,0.0,0.0
2025-05-06,ENVIGADO,15.41,22.6,18.08,10.45,56.8,0,1,1,19.52,24.22,Regular / Aceptable,21.96,17.71,14.16,20.02,21.21,26.16,24.41,240000,0.0,0.42
2025-05-07,ENVIGADO,24.51,50.55,16.23,17.67,75.0,0,0,0,19.28,24.03,Regular / Aceptable,15.41,21.96,17.71,14.16,20.02,21.21,26.16,240000,0.0,0.0
2025-05-08,ENVIGADO,25.77,46.09,22.64,14.6,77.5,0,0,0,19.93,23.9,Regular / Aceptable,24.51,15.41,21.96,17.71,14.16,20.02,21.21,240000,0.0,0.0
2025-05-09,ENVIGADO,16.47,31.65,21.23,12.93,58.9,0,0,0,19.43,23.46,Regular / Aceptable,25.77,24.51,15.41,21.96,17.71,14.16,20.02,240000,0.0,0.0
2025-05-10,ENVIGADO,13.04,28.35,20.61,13.76,52.1,0,0,0,19.27,22.95,Regular / Aceptable,16.47,25.77,24.51,15.41,21.96,17.71,14.16,240000,0.0,0.0
2025-05-11,ENVIGADO,12.56,27.62,27.6,14.34,51.1,0,0,0,18.53,22.51,Regular / Aceptable,13.04,16.47,25.77,24.51,15.41,21.96,17.71,240000,0.0,0.0
2025-05-12,ENVIGADO,23.31,48.92,17.82,9.96,72.6,0,0,0,18.72,22.62,Regular / Aceptable,12.56,13.04,16.47,25.77,24.51,15.41,21.96,240000,0.0,0.0
2025-05-13,ENVIGADO,21.17,38.62,16.63,13.37,68.3,0,0,0,19.55,22.62,Regular / Aceptable,23.31,12.56,13.04,16.47,25.77,24.51,15.41,240000,0.0,0.0
2025-05-14,ENVIGADO,22.08,42.38,15.01,10.46,70.2,0,0,0,19.2,22.34,Regular / Aceptable,21.17,23.31,12.56,13.04,16.47,25.77,24.51,240000,0.0,0.0
2025-05-15,ENVIGADO,18.94,34.19,18.7,12.08,63.9,0,0,0,18.22,22.07,Regular / Aceptable,22.08,21.17,23.31,12.56,13.04,16.47,25.77,240000,0.0,0.0
2025-05-16,ENVIGADO,20.67,32.91,19.12,14.85,67.3,0,0,0,18.82,21.86,Regular / Aceptable,18.94,22.08,21.17,23.31,12.56,13.04,16.47,240000,0.0,0.0
2025-05-17,ENVIGADO,16.05,21.8,20.2,11.6,58.1,0,0,0,19.25,21.53,Regular / Aceptable,20.67,18.94,22.08,21.17,23.31,12.56,13.04,240000,0.0,0.0
2025-05-18,ENVIGADO,14.01,24.77,10.3,8.33,54.0,0,0,0,19.46,21.11,Regular / Aceptable,16.05,20.67,18.94,22.08,21.17,23.31,12.56,240000,0.0,0.0
2025-05-19,ENVIGADO,21.73,44.41,23.8,13.03,69.5,0,0,0,19.24,21.16,Regular / Aceptable,14.01,16.05,20.67,18.94,22.08,21.17,23.31,240000,0.0,0.0
2025-05-20,ENVIGADO,21.02,42.68,19.97,13.7,68.0,0,0,0,19.21,21.26,Regular / Aceptable,21.73,14.01,16.05,20.67,18.94,22.08,21.17,240000,0.0,0.0
2025-05-21,ENVIGADO,21.71,35.62,22.88,13.67,69.4,0,0,0,19.16,20.96,Regular / Aceptable,21.02,21.73,14.01,16.05,20.67,18.94,22.08,240000,0.0,0.0
2025-05-22,ENVIGADO,24.6,52.72,16.74,14.61,75.2,0,0,0,19.97,20.88,Regular / Aceptable,21.71,21.02,21.73,14.01,16.05,20.67,18.94,240000,0.0,0.0
2025-05-23,ENVIGADO,20.7,44.41,18.67,15.19,67.4,0,0,0,19.97,20.74,Regular / Aceptable,24.6,21.71,21.02,21.73,14.01,16.05,20.67,240000,0.0,0.0
2025-05-24,ENVIGADO,19.4,37.01,23.73,13.9,64.8,0,0,0,20.45,20.52,Regular / Aceptable,20.7,24.6,21.71,21.02,21.73,14.01,16.05,240000,0.0,0.0
2025-05-25,ENVIGADO,17.92,37.28,19.62,8.38,61.8,0,0,0,21.01,20.19,Regular / Aceptable,19.4,20.7,24.6,21.71,21.02,21.73,14.01,240000,0.0,0.0
2025-05-26,ENVIGADO,20.02,36.19,13.57,13.22,66.0,0,0,0,20.77,20.07,Regular / Aceptable,17.92,19.4,20.7,24.6,21.71,21.02,21.73,240000,0.0,0.0
2025-05-27,ENVIGADO,17.94,46.46,25.4,15.68,61.9,0,0,0,20.33,20.06,Regular / Aceptable,20.02,17.92,19.4,20.7,24.6,21.71,21.02,240000,0.0,0.0
2025-05-28,ENVIGADO,22.75,42.67,13.71,12.6,71.5,0,0,0,20.48,19.91,Regular / Aceptable,17.94,20.02,17.92,19.4,20.7,24.6,21.71,240000,0.0,0.0
2025-05-29,ENVIGADO,20.26,37.87,24.48,11.97,66.5,0,0,0,19.86,19.78,Regular / Aceptable,22.75,17.94,20.02,17.92,19.4,20.7,24.6,240000,0.0,0.0
2025-05-30,ENVIGADO,18.14,36.93,26.37,13.63,62.3,0,0,0,19.49,19.51,Regular / Aceptable,20.26,22.75,17.94,20.02,17.92,19.4,20.7,240000,0.0,0.0
2025-05-31,ENVIGADO,16.25,29.4,18.83,11.87,58.5,0,0,0,19.04,19.34,Regular / Aceptable,18.14,20.26,22.75,17.94,20.02,17.92,19.4,240000,0.0,0.0
2025-06-01,ENVIGADO,8.7,13.92,20.82,10.78,36.2,0,0,0,17.72,18.97,Buena,16.25,18.14,20.26,22.75,17.94,20.02,17.92,240000,0.0,0.0
2025-06-02,ENVIGADO,17.97,39.55,19.85,12.85,61.9,0,0,0,17.43,19.09,Regular / Aceptable,8.7,16.25,18.14,20.26,22.75,17.94,20.02,240000,0.0,0.0
2025-06-03,ENVIGADO,14.14,28.58,15.88,14.01,54.3,0,0,0,16.89,18.97,Regular / Aceptable,17.97,8.7,16.25,18.14,20.26,22.75,17.94,240000,0.0,0.0
2025-06-04,ENVIGADO,18.79,32.8,8.92,15.39,63.6,0,0,0,16.32,18.87,Regular / Aceptable,14.14,17.97,8.7,16.25,18.14,20.26,22.75,240000,0.0,0.0
2025-06-05,ENVIGADO,18.95,31.01,16.58,12.97,63.9,0,0,0,16.13,18.99,Regular / Aceptable,18.79,14.14,17.97,8.7,16.25,18.14,20.26,240000,0.0,0.0
2025-06-06,ENVIGADO,16.56,31.38,19.33,14.27,59.1,0,0,0,15.91,18.72,Regular / Aceptable,18.95,18.79,14.14,17.97,8.7,16.25,18.14,240000,0.0,0.0
2025-06-07,ENVIGADO,11.46,25.49,14.77,11.91,47.8,0,0,0,15.22,18.24,Buena,16.56,18.95,18.79,14.14,17.97,8.7,16.25,240000,0.0,0.0
2025-06-08,ENVIGADO,12.77,26.03,15.83,7.66,51.5,0,0,0,15.81,18.12,Regular / Aceptable,11.46,16.56,18.95,18.79,14.14,17.97,8.7,240000,0.0,0.0
2025-06-09,ENVIGADO,14.99,33.89,16.84,12.7,56.0,0,0,0,15.38,18.19,Regular / Aceptable,12.77,11.46,16.56,18.95,18.79,14.14,17.97,240000,0.0,0.0
2025-06-10,ENVIGADO,14.17,34.24,17.99,11.27,54.3,0,0,0,15.38,18.24,Regular / Aceptable,14.99,12.77,11.46,16.56,18.95,18.79,14.14,240000,0.0,0.0
2025-06-11,ENVIGADO,16.13,25.61,17.2,15.69,58.3,0,0,0,15.0,18.0,Regular / Aceptable,14.17,14.99,12.77,11.46,16.56,18.95,18.79,240000,0.0,0.0
2025-06-12,ENVIGADO,17.46,27.14,15.08,12.7,60.9,0,0,0,14.79,17.88,Regular / Aceptable,16.13,14.17,14.99,12.77,11.46,16.56,18.95,240000,0.0,0.0
2025-06-13,ENVIGADO,14.95,35.06,17.66,11.48,55.9,0,0,0,14.56,17.64,Regular / Aceptable,17.46,16.13,14.17,14.99,12.77,11.46,16.56,240000,0.0,0.0
2025-06-14,ENVIGADO,11.82,22.7,24.14,10.56,49.2,1,0,1,14.61,17.4,Buena,14.95,17.46,16.13,14.17,14.99,12.77,11.46,240000,0.42,0.42
2025-06-15,ENVIGADO,10.04,17.27,20.55,12.53,41.8,0,0,0,14.22,17.05,Buena,11.82,14.95,17.46,16.13,14.17,14.99,12.77,240000,0.0,0.0
2025-06-16,ENVIGADO,14.71,26.58,16.24,14.11,55.4,0,0,0,14.18,17.0,Regular / Aceptable,10.04,11.82,14.95,17.46,16.13,14.17,14.99,240000,0.0,0.0
2025-06-17,ENVIGADO,14.59,24.79,15.75,12.51,55.2,0,0,0,14.24,17.02,Regular / Aceptable,14.71,10.04,11.82,14.95,17.46,16.13,14.17,240000,0.0,0.0
